name,categories,lat,lng,id,venue_id
Caribbean Sunset Restaurant and Bar,Restaurant,43.659347534,-79.347953796,59719d3c65211f46b1172eb2,
Lan Restaurant,Vietnamese Restaurant,43.659234,-79.348055,576c61e5498ef74633413b66,
Mapo Korean BBQ Restaurant 마포상회,Korean Restaurant,43.664095885903244,-79.41673815250397,5a60f513a6031c579d573413,
Imonay House Restaurant 뉴 · 이모네집,Korean Restaurant,43.66412292954772,-79.41581478743696,4b9fcc3df964a520a43f37e3,
Sunrise House Korean Restaurant 해뜨는집,Korean Restaurant,43.66418287914217,-79.41574611551155,4b19c8b7f964a52017e423e3,
Lim Ga Ne Korean Restaurant 임가네,Korean Restaurant,43.66394504978582,-79.41688239269187,4dd5555245ddd703552b6c67,
Pero Restaurant,Ethiopian Restaurant,43.66269851655211,-79.42267113286805,4b4960fdf964a520ba6e26e3,
Korean Village Restaurant,Korean Restaurant,43.664497913032065,-79.41436726023312,4b11b1f2f964a520778223e3,
Shmsine Restaurant,Middle Eastern Restaurant,43.663475,-79.418495,57577f1f498ed195447cc693,
Al Sherooq Restaurant,Middle Eastern Restaurant,43.663592,-79.418673,5dbc8a1e6a99d1000801562b,
Buk Chon Korean Restaurant,Korean Restaurant,43.663908,-79.416844,4cbf3b77021ca143bd8f5a0c,
630 Maroli Indian Kerala Restaurant,Restaurant,43.664442,-79.414456,51e0a7c492093977ebd16779,
pero restaurant,Ethiopian Restaurant,43.66281138704353,-79.42254781723022,4f98c743121dcf96522ca3af,
Abyssinia,Ethiopian Restaurant,43.66333916029408,-79.41853523254395,4c913d621adc3704635d2ed1,
Asseb Restaurant,African Restaurant,43.66268186360495,-79.422786282869,4ea44d5129c2abc8df90a04d,
Mi Hwa Korean Restaurant,Korean Restaurant,43.66453053974964,-79.41401426255796,51736737498e182066b4ec3f,
Myoung Dong Soon To Fu Korean Restaurant (Sushi Cafe),Korean Restaurant,43.664562,-79.413909,4bf342a16a31d13a1c83942e,
Coreana Restaurant,Korean Restaurant,43.66467432516737,-79.41351957491293,51097bbce4b0ab63d2419ed7,
MIHWA Korean Restaurant,Korean Restaurant,43.664541,-79.413979,4e0f89fd14956c62850543a4,
OurHouse Korean Restaurant,Korean Restaurant,43.664837,-79.412744,4fbe8a39e4b038a9933e433d,
Mom's Korean Restaurant,Korean Restaurant,43.6646250121462,-79.41366853502585,51b78d02498ef3c190455409,
Yummy Korean Restaurant,Korean Restaurant,43.664430691694356,-79.41393731132068,4f6a6d6ce4b0454e84670b37,
Jangwon 장원,Korean Restaurant,43.66377096454114,-79.41771291322172,4f80c3d5e4b0a6d0b6721972,
Selam Lounge,Event Space,43.662717,-79.422658,5c2d8b4075dcb7002c0663e3,
Insomnia Restaurant and Lounge,Restaurant,43.665179618013326,-79.41096552569321,4ad4c05cf964a520cdf520e3,51631703
By The Way Restaurant Bistro,Middle Eastern Restaurant,43.66596243495589,-79.4075059890747,537970be498ee2a212c416ff,
Piano Piano the Restaurant,Italian Restaurant,43.66607183267395,-79.40655519078405,56ea0182498ebf492eea7c18,
Country Style Hungarian Restaurant,Eastern European Restaurant,43.66562095917719,-79.40897737643422,4b526f56f964a520377d27e3,
Real Thailand Restaurant,Thai Restaurant,43.66655676709821,-79.40465745192407,4ad4c061f964a5208ff720e3,
Subway,Sandwich Place,43.663325290309224,-79.40249579718113,4b872bc1f964a5208bb431e3,
Fresh Restaurants - Bloor,Restaurant,43.6669209,-79.403466,5ef05f2cc3f1e90008cc7133,582818058
InterContinental Toronto Yorkville,Hotel,43.668223,-79.396375,4ad4c05cf964a520b7f520e3,138938288
Coach House Restaurant,Diner,43.66499059853204,-79.38481415727767,4b2d27b4f964a520a6cf24e3,
Mullins Irish Alehouse,Pub,43.666303328791415,-79.38793556939271,4b9ae915f964a5201ae235e3,
Subway,Sandwich Place,43.66752691678821,-79.3889189535447,4c0e3ec52466a59312b07821,
Ehwa Restaurant,Asian Restaurant,43.66786120998408,-79.38488436577298,4e05373514959022c888670e,
Subway,Sandwich Place,43.6666687566922,-79.38536006031786,4b231f20f964a520955324e3,
Fireplace Restaurant,Chinese Restaurant,43.663825,-79.377026,4ad4c05ff964a52038f720e3,
Kabab & Tikah House,Indian Restaurant,43.66331275366478,-79.3727042192563,4d8c057e5ca68cfa813a189d,
Tender Trap Restaurant,Chinese Restaurant,43.66772379650776,-79.36948477788651,4b7b268cf964a52061542fe3,
Plum 226 Restaurant & Lounge,,43.66405,-79.36906,4b5910d4f964a520e67a28e3,
Breakfast Restaurant,Breakfast Spot,43.66370239240009,-79.36821145139177,4c067efc191f20a17498e414,
Rainbow Restaurant,Indian Restaurant,43.66741592867017,-79.36934978648982,4c4b1e1ac668e21ea05da0f9,
Subway,Sandwich Place,43.66564329610601,-79.3683001523662,4c37b2fb3849c9282036beb1,
The Pear Tree,Restaurant,43.664904018134834,-79.36824639094671,4ad4c05ff964a5202df720e3,
Dac Hoa Restaurant,Vietnamese Restaurant,43.665393,-79.352787,5db369fc8466590008ed3dcb,
New Pepper Chili Szechuan Restaurant,Chinese Restaurant,43.66541287557503,-79.35247679960533,4cc45369be40a35d26c87d4c,
Eikona Restaurant,Chinese Restaurant,43.665359,-79.352607,4bb67a0cef159c740f0676f7,
Wok & Roast Chinese BBQ,Chinese Restaurant,43.665067,-79.352298,58ab6f3eea29b818ab66cb3e,
Mi Mi Restaurant,Vietnamese Restaurant,43.66629336492295,-79.34907864247218,4ae77362f964a52069ab21e3,
Jin Jin Chinese Restaurant,Chinese Restaurant,43.665467,-79.3512,4e3348e988772aabd8ab1335,
Mimi Restaurant,Vietnamese Restaurant,43.66656531718888,-79.34963316832949,52aa715511d2fb0f554089ff,
The Real Jerk Restaurant,Caribbean Restaurant,43.66773464604252,-79.34283873302478,5240e04fbce607d489eb95d9,77051734
"Skor restaurant, supplies",,43.666694,-79.344588,4bd1f5da046076b0f8e67271,
My Bar & Restaurant,Bar,43.667384,-79.342703,4c70ef4dd274b60c602bdb0d,
Icy Spicy Fusion Restaurant,Restaurant,43.661848965053835,-79.33755397796631,4bc0fdc92a89ef3b6d98f188,
Empire Restaurant and Lounge,Nightclub,43.66927199587462,-79.42283025079402,4de939f5814d89ee7e821c5d,
Gobo sushi,Japanese Restaurant,43.670783469721805,-79.42128720533807,4d2d046a853ff04de86ec5da,
Annapurna Vegetarian Restaurant,Vegetarian / Vegan Restaurant,43.67280358595294,-79.41408716361897,4ad4c05ff964a52041f720e3,
Opus Restaurant,American Restaurant,43.66917767656106,-79.39724118726546,4af8ce1ef964a5200c1022e3,
ONE Restaurant/Lounge,New American Restaurant,43.670809368275535,-79.39327240013003,4b02a076f964a520234922e3,
China Garden Restaurant,Chinese Restaurant,43.66838255236472,-79.39536270469046,4b880a37f964a5200cdb31e3,
Regal 16 Chinese Restaurant,Chinese Restaurant,43.67045,-79.392822,4d1a8e03dd363704e88d5c1a,
Waterfalls restaurant,Indian Restaurant,43.67013,-79.3928,4e7e17295503d17f912287fc,
Zin Restaurant,Chinese Restaurant,43.672401,-79.395712,4b5e3cc6f964a5207b8529e3,
Shogun Japanese Restaurant,Japanese Restaurant,43.66993425275334,-79.3932274118881,4ad4c060f964a52062f720e3,
Amber Restaurant & Bar,Cocktail Bar,43.67040702867929,-79.3928532289126,4ad4c05df964a52042f620e3,
Signatures,Restaurant,43.66849431038538,-79.39661752896083,4daecccaa86e29d01a4acadf,
Toronto Marriott Bloor Yorkville Hotel,Hotel,43.670009,-79.3932813,4ae1cb55f964a520758721e3,129932612
Subway,Sandwich Place,43.66842331002552,-79.3954206525813,4c17c9f02cddb7134f0b831e,
Hemingway's,Restaurant,43.670080656552734,-79.39274423999642,4ad4c05df964a52054f620e3,
Sassafraz | Cafe | Restaurant | Private Events,Event Space,43.67034226367314,-79.39104050451753,4ad4c05cf964a520cef520e3,
Matisse Restaurant And Bar,Restaurant,43.67057375344845,-79.38485582052517,4b4d3b51f964a520e4ce26e3,83923512
Scaccia Restaurant,Italian Restaurant,43.66879380295752,-79.38829648072713,4adcc289f964a520812f21e3,
Kathmandu Restaurant,Indian Restaurant,43.671023138679175,-79.3879571077354,5605d124498e0f46d602ee3a,
True Restaurant,Italian Restaurant,43.671073,-79.390808,4addf19ef964a520916621e3,
Yamato Japanese Restaurant,Japanese Restaurant,43.67068330431913,-79.39105580388929,4ad4c05ff964a5203af720e3,
Brothers Restaurant,Restaurant,43.6704210468,-79.38979309219646,580aea74d67c230d453b04aa,
Sorrel Restaurant,New American Restaurant,43.67105534505626,-79.39145835503048,4d35c67e97fa5941b5ba603e,
OJA Restaurant,Sushi Restaurant,43.6689434910527,-79.38624132580058,4adc9ad8f964a520ce2d21e3,
Subway,Sandwich Place,43.67165639708646,-79.3876095507652,4c0d6173e60fb713bf502122,
Blu Ristorante and Lounge,Italian Restaurant,43.671685168801105,-79.38861384709223,4b737d37f964a520f6b02de3,
Dynasty Chinese Cuisine,Dim Sum Restaurant,43.67114125499929,-79.39082722487748,4d0d035a903d37042c51c155,
Tokyo Kitchen,Japanese Restaurant,43.66878262373862,-79.38515305215851,4ae787b9f964a52020ac21e3,
Sunset Grill,Breakfast Spot,43.67080880788391,-79.38420044209045,4d260aa45cc1a093cd6b98be,
King's Palace,Indian Restaurant,43.67221373713898,-79.38584300639029,4afa45ddf964a5209b1722e3,
Subway,Sandwich Place,43.671231899018224,-79.38073092415544,4b06d33ef964a520f2f022e3,
Saxony Restaurant,Karaoke Bar,43.67093231713281,-79.37637196005508,4f77bbc3e4b0df543708e733,
Chelsea Filipino Restaurant,Filipino Restaurant,43.671127,-79.374923,572dfaea498ef8b4ab0ac1a0,
Pinoy Ako Restaurant,Filipino Restaurant,43.67102429345402,-79.37506324761496,50a7ea01e4b00340966585b3,
Mahal Kita Restaurant.  Take-out & Catering,Filipino Restaurant,43.6712147312829,-79.37506874644538,51cefaf2498ef93fbd66ab65,
Nijo Japanese Restaurant,Japanese Restaurant,43.671848798792055,-79.37882430813714,4b50f565f964a5209b3a27e3,
Ruyi Chinese Restaurant,Chinese Restaurant,43.668855,-79.337212,4c718bf113228cfab4d42865,
L'Unita Restaurant,Italian Restaurant,43.674387404879205,-79.39648826123504,4ad4c05cf964a520f1f520e3,
Joso's,Mediterranean Restaurant,43.67483469176536,-79.39617148340865,4ad4c061f964a520a3f720e3,
Subway,Sandwich Place,43.674438330746284,-79.38870281356958,4bbf6dfc30c99c74fe2e5511,
New York Cafe,Breakfast Spot,43.676012649330566,-79.35871462526285,4ad9c3e8f964a520b21a21e3,
Florentina's Italian Restaurant,Italian Restaurant,43.67656199554484,-79.35569931095333,4de024f0b0fbe2cfa5fee3c4,
Herby Restaurant,Persian Restaurant,43.67745,-79.35129,5e0555bdbf036000082018fd,
Osmow’s Authentic Mediterranean Restaurant,Mediterranean Restaurant,43.677883,-79.34925,5bb8f09c20dc640025ca7259,
Megas Restaurant,Greek Restaurant,43.67769170473581,-79.35152185035946,4b6e0665f964a5204ea42ce3,
Pantheon,Greek Restaurant,43.67762124481265,-79.35143390043564,4bce4183ef10952197da8386,
Sacaramouch Restaurant,Restaurant,43.681512,-79.399917,5a0cff84646e3801514bcc7a,
Sorrel Restaurant,Bistro,43.6804,-79.390819,54137c5d498ecf2e46f9f6fb,
Sash Restaurant,French Restaurant,43.681877,-79.3913,5d55e3a03b65e30008e11a0a,
Silk Road Restaurant 絲綢之路,Chinese Restaurant,43.68300151344203,-79.38979894113936,545b0132498e7b0eeade5ada,
Great Kitchen Restaurant,Café,43.683214,-79.392087,4bd5b40a6f649521267c6fec,
Terroni,Italian Restaurant,43.67987011343499,-79.3905246388595,51f70ed7498e22ab07725a43,
Beiteddine Lebanese Restaurant,Lebanese Restaurant,43.678065,-79.348542,5d8653a66d03900008abeac2,
Katsu Japanese Restaurant,Sushi Restaurant,43.67861856512561,-79.34702430590903,4ad89921f964a520b01221e3,
Friendly Greek Restaurant,Greek Restaurant,43.67842791362434,-79.34764181796815,4ad4c05ff964a5202ff720e3,
Simone's Caribbean Restaurant,Caribbean Restaurant,43.67865547474292,-79.34658157954753,5269ba3c498ea63de3eb987b,
Camel Restaurant,Restaurant,43.679,-79.344329,5d703b799addbf0008bba0de,
The Palace Restaurant,Restaurant,43.679827,-79.345331,4c5dfa799b28d13aa8475b70,
Asteria,Souvlaki Shop,43.67903948113632,-79.34433619173721,5522a701498ea3715c2437b7,
Subway,Sandwich Place,43.67889168995495,-79.344366438149,4b851fd3f964a520f74c31e3,
Sunshine Caribbean Restaurant,Caribbean Restaurant,43.680767,-79.338146,4c6345c358810f477c71091e,
Athens Restaurant & Bar,Greek Restaurant,43.679158774155724,-79.34365960911909,502826ffe4b039d48c722f78,
Danforth Dragon Restaurant,Asian Restaurant,43.6798113424494,-79.339838432929,4adcb1a9f964a520d52e21e3,
Taha's restaurant,Middle Eastern Restaurant,43.68027,-79.34009,509d4ea7e4b00baa8bf28d77,
Motorama Restaurant,Diner,43.67984859470629,-79.34010109351141,4b4354def964a52087de25e3,
Patris Restaurant,,43.680076,-79.33905,4bb632a0941ad13af9091fe3,
Sakawa Coffee,Café,43.679906,-79.339807,5787c18b498e6faa6ae1f44d,
Bloom Restaurant,,43.683081,-79.420353,5561802a498e00cae8804d5e,
Coco Pan Restaurant,Noodle House,43.682988,-79.420766,4c6b14d2a48420a1a751090b,
Figs Restaurant Bar & Grill,,43.68697,-79.393856,4ad903a4f964a5201e1721e3,
Divino Restaurant,Italian Restaurant,43.685884,-79.393229,4d80f0d688a96a3196307700,
Chef of India,Indian Restaurant,43.68739108979126,-79.39366289219959,4b7c2a4ff964a52087812fe3,
Dairy Queen,Ice Cream Shop,43.6842141,-79.3570829,59149178b040565b9c0a899a,
Number One Chinese Restaurant,Chinese Restaurant,43.684585940432,-79.34690952301025,4d72d530ec075481ab7c8fbf,
Greek Garden Restaurant,Greek Restaurant,43.68709,-79.347777,4daf62c76e814e9939f6563c,
Makkah Restaurant,Restaurant,43.68064246148289,-79.33661277260781,4b0c6669f964a5207e3c23e3,
The Corner Place Restaurant Lounge,Lounge,43.6812618,-79.3373434,4ebf213b9adfe2b7b5e1f8aa,
KABSA MANDI RESTAURANT,Middle Eastern Restaurant,43.68059623803054,-79.33700353389618,544dddb3498ee0bc25cd2e92,
